URN,Rating,Inspection Date
135057,Good,20110210
135057,Inadequate,20090511
135058,Good,20140610
135058,Requires Improvement,20121017
135058,Inadequate,20111013
135058,Satisfactory,20090204
135059,Good,20130919
135059,Satisfactory,20120209
135059,Satisfactory,20090203
135061,Good,20160622
135061,Requires Improvement,20140206
135061,Satisfactory,20111005
135061,Satisfactory,20080923
135063,Outstanding,20100713
135063,Outstanding,20070122
135064,Outstanding,20100510
135064,Good,20070501
135065,Good,20180515
135065,Good,20150519
135066,Good,20180509
135066,Requires Improvement,20160426
135066,Satisfactory,20121003
135067,Good,20161108
135067,Requires Improvement,20140703
135067,Requires Improvement,20121023
135067,Inadequate,20110915
135067,Good,20090629
135070,Good,20170627
135070,Requires Improvement,20150506
135070,Inadequate,20131126
135070,Good,20110330
135070,Good,20080514
135071,Good,20150922
135071,Inadequate,20140128
135071,Good,20110224
135071,Good,20080611
135072,Outstanding,20180123
135072,Outstanding,20141008
135073,Good,20190226
135073,Outstanding,20140114
135073,Outstanding,20110706
135073,Outstanding,20080520
135075,Requires Improvement,20170323
135075,Good,20121107
135075,Inadequate,20110330
135075,Satisfactory,20090127
135076,Good,20150519
135076,Good,20120112
135076,Satisfactory,20090604
135077,Requires Improvement,20190522
135077,Good,20140114
135077,Satisfactory,20120327
135077,Satisfactory,20081016
135078,Good,20180911
135078,Requires Improvement,20160615
135078,Requires Improvement,20140327
135078,Satisfactory,20120321
135078,Inadequate,20091210
135079,Good,20110929
135079,Good,20090630
135079,Inadequate,20080206
135079,Inadequate,20070116
135080,Good,20181127
135080,Requires Improvement,20160615
135080,Requires Improvement,20140701
135080,Good,20100114
135080,Satisfactory,20070221
135081,Good,20161013
135081,Good,20111207
135081,Good,20070627
135083,Good,20160706
135083,Requires Improvement,20140430
135083,Requires Improvement,20130320
135083,Satisfactory,20091123
135083,Satisfactory,20070208
135084,Good,20130320
135084,Satisfactory,20101019
135084,Inadequate,20090922
135084,Satisfactory,20070228
135085,Good,20140603
135085,Good,20100706
135085,Good,20070306
135086,Good,20131001
135086,Good,20080910
135088,Requires Improvement,20190625
135088,Good,20150624
135088,Good,20100614
135088,Good,20070301
135090,Good,20181127
135090,Good,20160517
135090,Good,20120516
135090,Satisfactory,20090701
135091,Inadequate,20161018
135091,Good,20120626
135091,Satisfactory,20090630
135092,Good,20190514
135092,Good,20161206
135092,Good,20131015
135092,Satisfactory,20101201
135097,Inadequate,20171114
135097,Good,20140617
135097,Satisfactory,20100930
135098,Good,20180130
135098,Good,20130314
135098,Satisfactory,20110705
135099,Good,20161004
135099,Good,20120314
135099,Inadequate,20100316
135105,Outstanding,20170926
135105,Good,20140715
135105,Satisfactory,20100526
135106,Good,20170704
135106,Requires Improvement,20150211
135106,Requires Improvement,20130321
135106,Satisfactory,20101103
135106,Satisfactory,20080515
135107,Requires Improvement,20171129
135107,Good,20130117
135107,Good,20080605
135111,Requires Improvement,20191119
135111,Good,20170919
135111,Good,20131127
135111,Satisfactory,20100623
135113,Outstanding,20190618
135113,Outstanding,20170207
135113,Outstanding,20140121
135113,Outstanding,20100929
135115,Good,20120626
135115,Good,20090309
135116,Good,20171128
135116,Good,20121002
135116,Satisfactory,20091126
135118,Good,20180320
135118,Good,20131211
135118,Satisfactory,20120523
135118,Satisfactory,20081008
135119,Good,20150617
135119,Requires Improvement,20130710
135119,Satisfactory,20110310
135120,Outstanding,20120502
135120,Outstanding,20081001
135122,Good,20151021
135122,Requires Improvement,20131015
135122,Satisfactory,20120223
135125,Good,20130508
135125,Satisfactory,20100614
135126,Good,20150609
135126,Requires Improvement,20131001
135126,Satisfactory,20120131
135126,Satisfactory,20090616
135130,Good,20140206
135130,Good,20120501
135130,Good,20090312
135131,Good,20120319
135131,Good,20081106
135132,Good,20150624
135132,Requires Improvement,20130911
135132,Satisfactory,20120301
135132,Satisfactory,20090430
135133,Good,20140327
135133,Satisfactory,20120710
135133,Good,20090120
135136,Requires Improvement,20190424
135136,Requires Improvement,20161213
135136,Good,20150318
135136,Good,20111011
135136,Good,20090507
135139,Requires Improvement,20190611
135139,Requires Improvement,20170215
135139,Good,20121113
135139,Satisfactory,20101014
135139,Satisfactory,20080618
135140,Outstanding,20110518
135140,Good,20080318
135142,Inadequate,20180222
135142,Good,20150204
135142,Requires Improvement,20130116
135142,Satisfactory,20090923
135142,Inadequate,20080717
135148,Good,20170627
135148,Requires Improvement,20150616
135148,Requires Improvement,20130620
135148,Good,20100330
135149,Good,20130502
135149,Outstanding,20091111
135150,Good,20190115
135150,Requires Improvement,20170606
135150,Good,20140923
135150,Good,20110330
135151,Requires Improvement,20170912
135151,Requires Improvement,20150617
135151,Good,20110927
135151,Satisfactory,20090205
135155,Good,20180306
135155,Good,20140211
135161,Good,20160517
135161,Requires Improvement,20140129
135161,Satisfactory,20120702
135161,Good,20090325
135162,Inadequate,20190618
135162,Good,20150331
135162,Good,20120321
135162,Good,20090505
135164,Good,20160629
135164,Requires Improvement,20140312
135164,Satisfactory,20120625
135164,Satisfactory,20081113
135167,Good,20171114
135167,Outstanding,20140211
135167,Good,20101104
135168,Good,20170606
135168,Requires Improvement,20150616
135170,Outstanding,20130313
135170,Outstanding,20101201
135170,Inadequate,20100127
135172,Requires Improvement,20160920
135172,Requires Improvement,20141203
135172,Inadequate,20131002
135172,Satisfactory,20120119
135172,Satisfactory,20090507
135174,Outstanding,20150129
135174,Outstanding,20100526
135175,Good,20140703
135175,Requires Improvement,20121002
135175,Satisfactory,20110622
135175,Good,20080624
135176,Good,20160421
135176,Requires Improvement,20140507
135176,Requires Improvement,20130227
135176,Satisfactory,20091201
135177,Requires Improvement,20180207
135177,Requires Improvement,20160224
135177,Requires Improvement,20140114
135177,Good,20120201
135177,Satisfactory,20090331
135180,Requires Improvement,20190514
135180,Requires Improvement,20171121
135180,Good,20130911
135180,Good,20100615
135180,Satisfactory,20070919
135184,Good,20080306
135185,Inadequate,20191112
135185,Good,20160621
135187,Good,20191203
135187,Good,20161018
135187,Satisfactory,20131119
135187,Satisfactory,20101103
135189,Good,20170307
135189,Requires Improvement,20150128
135189,Requires Improvement,20130221
135189,Good,20080716
135190,Outstanding,20150520
135190,Good,20120305
135190,Good,20090708
135193,Good,20160713
135193,Requires Improvement,20140318
135193,Satisfactory,20120627
135195,Good,20151020
135195,Requires Improvement,20130625
135195,Satisfactory,20100310
135196,Good,20140305
135196,Satisfactory,20120320
135196,Good,20090702
135197,Outstanding,20170131
135197,Good,20120621
135197,Satisfactory,20081127
135198,Good,20170621
135198,Satisfactory,20131105
135198,Satisfactory,20101020
135199,Good,20121108
135199,Satisfactory,20091125
135200,Good,20160913
135200,Requires Improvement,20140924
135200,Outstanding,20120118
135200,Good,20090505
135201,Good,20141119
135201,Good,20120222
135201,Good,20090519
135202,Good,20161207
135202,Requires Improvement,20141112
135202,Outstanding,20120228
135202,Good,20090507
135203,Good,20150708
135203,Good,20120521
135203,Satisfactory,20090304
135204,Good,20170111
135204,Requires Improvement,20141210
135204,Good,20100125
135206,Good,20160211
135206,Requires Improvement,20131009
135206,Satisfactory,20110915
135206,Good,20090325
135207,Good,20190212
135207,Good,20140603
135207,Requires Improvement,20121107
135207,Satisfactory,20100311
135208,Good,20190709
135208,Requires Improvement,20170606
135208,Requires Improvement,20150414
135208,Good,20120307
135209,Good,20180123
135209,Inadequate,20160614
135209,Requires Improvement,20140319
135209,Requires Improvement,20120926
135209,Satisfactory,20091014
135210,Good,20120228
135210,Satisfactory,20090429
135211,Good,20111108
135211,Good,20090312
135212,Good,20140625
135212,Requires Improvement,20130314
135212,Satisfactory,20110119
135212,Satisfactory,20080604
135213,Requires Improvement,20180306
135213,Good,20131205
135213,Good,20110927
135213,Inadequate,20100317
135214,Outstanding,20170314
135214,Good,20120613
135214,Good,20090126
135215,Requires Improvement,20180306
135215,Requires Improvement,20160301
135215,Requires Improvement,20131204
135215,Satisfactory,20111018
135215,Satisfactory,20090617
135216,Requires Improvement,20190521
135216,Good,20170221
135216,Good,20140204
135216,Good,20101124
135217,Good,20190205
135217,Outstanding,20160510
135217,Outstanding,20130515
135217,Good,20100630
135218,Requires Improvement,20200121
135218,Good,20170710
135218,Good,20140129
135218,Satisfactory,20110118
135219,Good,20180925
135219,Satisfactory,20140325
135221,Good,20140327
135221,Satisfactory,20120308
135221,Good,20090624
135222,Requires Improvement,20180516
135222,Good,20140910
135222,Requires Improvement,20130306
135222,Satisfactory,20100525
135223,Good,20131210
135223,Satisfactory,20111013
135223,Good,20090617
135223,Inadequate,20080304
135224,Good,20190514
135224,Requires Improvement,20170207
135224,Good,20120131
135224,Satisfactory,20090430
135226,Outstanding,20111201
135226,Good,20090212
135228,Good,20131113
135228,Good,20110524
135229,Good,20130508
135229,Satisfactory,20110518
135232,Outstanding,20190430
135232,Good,20141202
135232,Good,20111102
135232,Outstanding,20090204
135234,Good,20170517
135234,Inadequate,20160302
135234,Good,20140122
135234,Outstanding,20100127
135235,Good,20130618
135235,Satisfactory,20110511
135237,Good,20130129
135237,Inadequate,20111019
135237,Satisfactory,20090114
135238,Requires Improvement,20150304
135238,Good,20111108
135240,Outstanding,20180123
135240,Good,20140312
135240,Satisfactory,20101020
135241,Outstanding,20181002
135241,Outstanding,20151124
135241,Outstanding,20120306
135242,Outstanding,20130514
135242,Outstanding,20091125
135244,Good,20120315
135246,Good,20120419
135246,Good,20090702
135247,Good,20190514
135247,Good,20161206
135247,Good,20131015
135247,Satisfactory,20100708
135249,Outstanding,20100120
135250,Outstanding,20150617
135250,Satisfactory,20120229
135252,Good,20170509
135252,Inadequate,20141125
135252,Outstanding,20111129
135256,Requires Improvement,20191008
135256,Good,20150707
135256,Requires Improvement,20130711
135256,Inadequate,20120515
135256,Satisfactory,20090113
135258,Outstanding,20120705
135258,Good,20090325
135259,Good,20171003
135259,Satisfactory,20121107
135261,Good,20140225
135261,Good,20090112
135262,Good,20150305
135262,Requires Improvement,20130306
135262,Satisfactory,20110608
135262,Inadequate,20100210
135263,Good,20190918
135263,Good,20150708
135263,Requires Improvement,20130710
135263,Good,20100708
135264,Good,20191016
135264,Requires Improvement,20170619
135264,Inadequate,20160607
135264,Good,20130306
135264,Satisfactory,20100203
135265,Good,20120627
135265,Satisfactory,20090129
135266,Good,20141209
135266,Inadequate,20130522
135266,Outstanding,20091015
135267,Good,20170131
135267,Good,20120228
135267,Satisfactory,20090617
135270,Good,20190618
135271,Good,20120613
135272,Outstanding,20150122
135272,Good,20091207
135277,Outstanding,20180702
135277,Outstanding,20150506
135277,Outstanding,20111124
135278,Inadequate,20180116
135278,Good,20150121
135278,Good,20111206
135279,Good,20131015
135279,Satisfactory,20120419
135279,Satisfactory,20090211
135280,Inadequate,20190129
135280,Good,20140304
135280,Good,20101011
135281,Good,20190213
135281,Requires Improvement,20160713
135281,Requires Improvement,20140312
135281,Satisfactory,20120529
135281,Inadequate,20110207
135282,Good,20130516
135282,Satisfactory,20110621
135283,Good,20151015
135283,Requires Improvement,20130918
135286,Good,20151103
135286,Good,20110215
135287,Outstanding,20130124
135287,Satisfactory,20100707
135288,Good,20200211
135288,Good,20131211
135288,Inadequate,20120229
135288,Good,20090609
135290,Good,20130430
135290,Satisfactory,20100616
135292,Good,20180109
135292,Requires Improvement,20140930
135292,Satisfactory,20111103
135294,Requires Improvement,20190319
135294,Good,20150506
135294,Requires Improvement,20130508
135294,Satisfactory,20100120
135295,Good,20181127
135295,Requires Improvement,20160607
135295,Outstanding,20091118
135296,Good,20190514
135296,Good,20140423
135296,Good,20091020
135297,Good,20171115
135297,Good,20130509
135297,Outstanding,20091014
135300,Good,20130611
135300,Satisfactory,20100512
135303,Requires Improvement,20171206
135303,Requires Improvement,20141112
135303,Good,20110928
135305,Good,20170517
135305,Requires Improvement,20150513
135305,Requires Improvement,20130523
135305,Satisfactory,20100519
135306,Requires Improvement,20190402
135306,Requires Improvement,20161129
135306,Good,20121011
135306,Satisfactory,20110126
135307,Good,20160621
135307,Requires Improvement,20140617
135307,Requires Improvement,20121107
135307,Satisfactory,20100303
135308,Good,20150603
135308,Good,20120307
135308,Satisfactory,20090603
